IntrusionsBndys_Delamerian,IntrusionsBndys_Esk,IntrusionsBndys_HunterBown,IntrusionsBndys_KanimblanTablelands,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_Esk,MetamorphicBoundaries_HunterBowen,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Olarian,MetamorphicBoundaries_Tabberabberan,MetamorphicContactIsograds_Delamerian,MetamorphicIsograds_Delamerian,MetamorphicIsograds_Esk,MetamorphicIsograds_HunterBowen,MetamorphicIsograds_KanimblanTablelands,MetamorphicIsograds_Olarian,MetamorphicIsograds_Tabberabberan,RockUnitBndyFaults_BlanchetownClay,RockUnitBndyFaults_BookpurnongFm,RockUnitBndyFaults_CalivilFormation,RockUnitBndyFaults_CIP,RockUnitBndyFaults_CSP,RockUnitBndyFaults_CUR,RockUnitBndyFaults_DLO,RockUnitBndyFaults_DuddoLimestone,RockUnitBndyFaults_EttrickFormation,RockUnitBndyFaults_GeeraClay,RockUnitBndyFaults_LAO,RockUnitBndyFaults_LoxtonSands,RockUnitBndyFaults_MurrayBasinQuaternaryCover,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,RockUnitBndyFaults_RenmarkGroup,RockUnitBndyFaults_THO,RockUnitBndyFaults_WDB,RockUnitBndyFaults_WinnamboolFormation
5.83,1.65,1.31,0.18,0.24,0.32,1.7,1.15,0.15,0.36,7.33,0.1,6.64,7.88,1.62,1.68,0.16,7.75,0.39,6.68,6.71,3.84,0.03,0.02,6.66,3.75,7.36,7.44,6.15,0.05,5.75,3.75,0.01,0.1,3.82,2.82,3.13,6.94
2.57,5.5,7.76,3.01,0.14,0.17,0.17,7.49,6.33,0.17,3.92,0.17,2.64,3.99,5.45,7.8,2.19,4.27,0.13,0.83,0.75,0.02,1.37,0.01,0.2,2.27,1.5,1.51,0.47,0.01,0.08,0.01,0.96,1.23,0.17,4.62,0.88,0.95
8.17,0.07,0.05,0.56,2.78,1.3,0.93,0.95,0.12,0.95,9.46,1.3,8.87,10.02,0.04,0.18,0.57,9.77,2.89,9.01,9.25,6.34,0.0,0.09,9.24,6.1,9.87,9.96,8.66,1.3,8.25,6.26,0.89,0.8,6.32,3.86,4.61,9.48
3.8,2.98,3.62,0.07,0.03,0.06,1.65,3.46,2.41,1.47,5.5,0.31,4.73,6.03,2.92,3.76,0.68,6.01,0.25,4.53,4.4,1.65,0.46,0.03,4.33,1.91,5.08,5.16,3.87,0.03,3.48,1.55,1.05,1.13,1.63,3.03,1.13,4.64
9.19,0.06,0.06,0.41,3.89,2.05,2.02,0.56,0.06,0.56,10.41,2.05,9.85,10.98,0.05,0.15,0.4,10.68,4.0,10.03,10.33,7.41,0.4,0.05,10.34,7.13,10.94,11.03,9.73,2.04,9.32,7.33,1.82,1.11,7.4,4.56,5.47,10.56
3.48,2.51,3.66,0.55,0.05,0.32,1.43,3.58,2.58,1.77,5.13,0.05,4.38,5.67,2.45,3.98,1.15,5.64,0.17,4.33,4.29,1.41,0.4,0.01,4.32,1.52,4.93,5.01,3.72,0.0,3.31,1.31,1.11,1.25,1.39,2.58,1.19,4.52
7.01,2.54,2.45,0.0,0.33,0.33,2.98,1.51,0.19,0.33,8.77,0.33,7.99,9.3,3.05,2.33,0.02,9.29,0.32,7.2,7.07,4.06,0.03,0.0,6.64,5.22,7.83,7.88,6.7,0.0,6.35,3.97,0.02,0.02,4.07,5.56,3.49,7.29
1.1,2.58,5.8,2.02,0.75,0.27,0.17,5.72,4.87,2.77,2.68,0.93,1.93,3.22,2.53,6.35,3.17,3.2,0.77,1.95,2.61,0.36,1.73,0.01,2.68,0.06,2.98,2.96,1.96,0.06,1.43,0.01,1.45,0.28,0.09,1.65,0.09,2.72
3.98,0.88,3.22,1.2,0.16,0.24,1.78,2.99,2.45,1.7,5.11,0.87,4.55,5.67,0.77,3.66,1.18,5.41,0.15,4.78,5.45,2.7,0.47,0.0,5.11,2.08,5.87,5.86,4.79,0.01,4.33,2.63,0.3,1.57,2.7,0.69,0.67,5.64
7.18,0.46,0.33,0.57,1.33,0.03,0.39,0.03,0.43,1.49,8.7,0.03,8.0,9.24,0.36,0.39,0.76,9.11,1.44,8.04,7.98,5.16,0.0,0.03,7.85,5.12,8.66,8.73,7.44,0.03,7.04,5.06,0.08,0.0,5.14,3.88,4.31,8.21
1.39,2.91,6.95,4.57,0.41,0.4,0.8,6.56,6.06,0.4,2.36,0.29,2.73,3.13,2.87,7.24,4.55,2.48,0.4,2.99,4.4,2.52,2.64,0.02,2.33,1.14,4.21,4.31,3.63,1.08,3.57,2.47,0.49,2.28,2.57,0.01,1.22,4.07
8.8,0.07,0.28,0.25,3.1,1.75,0.91,0.68,0.01,0.68,10.21,1.75,9.57,10.76,0.04,0.32,0.81,10.56,3.2,9.66,9.71,6.85,0.15,0.05,9.61,6.72,10.38,10.45,9.16,1.75,8.76,6.76,1.58,0.81,6.84,4.84,5.48,9.95
4.56,1.33,2.71,0.63,0.05,0.12,2.36,2.44,1.94,1.45,5.67,0.94,5.12,6.24,1.21,3.11,0.61,5.96,0.05,5.36,6.0,3.19,0.97,0.0,5.67,2.63,6.45,6.44,5.34,0.01,4.9,3.12,0.77,1.25,3.19,0.65,0.89,6.21
0.1,5.26,9.15,5.51,1.41,0.28,0.28,8.97,8.32,0.28,0.01,0.28,1.25,0.02,5.21,9.64,6.43,0.01,1.41,0.84,1.27,0.6,4.91,0.0,0.0,0.52,1.12,1.04,0.66,1.85,0.78,0.46,0.93,0.89,0.58,1.99,0.59,1.17
2.18,1.47,4.82,1.96,0.27,0.17,0.17,4.68,3.98,2.65,3.47,0.23,2.82,4.01,1.42,5.33,2.98,3.89,0.59,2.98,3.73,1.34,0.68,0.0,3.47,0.49,4.07,4.06,3.07,0.02,2.57,0.99,1.27,1.42,1.0,0.89,0.2,3.83
3.19,5.47,7.18,2.51,0.0,0.14,0.07,6.69,5.39,0.14,4.75,0.07,3.66,4.91,5.42,7.06,1.15,5.16,0.02,1.87,1.78,0.14,0.87,0.03,1.1,2.96,2.54,2.55,1.51,0.0,0.89,0.03,1.18,0.61,0.14,4.84,0.94,1.98
6.45,3.41,3.36,0.25,0.06,0.73,3.27,2.42,0.66,0.12,8.25,0.01,7.45,8.75,3.79,3.23,0.23,8.76,0.05,6.44,6.31,3.3,0.01,0.0,5.82,4.79,7.08,7.12,5.98,0.01,5.62,3.22,0.6,0.25,3.31,5.69,2.76,6.53
4.01,4.27,4.7,0.19,0.07,0.23,1.44,4.12,2.97,1.46,5.82,0.26,5.02,6.3,4.21,4.49,0.19,6.32,0.06,4.03,3.91,0.91,0.97,0.0,3.55,2.51,4.66,4.71,3.53,0.07,3.18,0.83,0.54,1.39,0.92,4.23,0.35,4.13
9.43,0.1,0.65,1.01,3.43,2.23,0.36,0.03,0.03,0.03,10.88,2.23,10.22,11.43,0.09,0.65,1.44,11.25,3.69,10.28,10.24,7.42,0.3,0.0,10.08,7.35,10.92,10.99,9.71,2.23,9.31,7.32,1.52,0.49,7.4,5.61,6.22,10.47
4.42,5.01,5.12,0.5,0.01,0.45,1.1,4.39,3.02,0.71,6.22,0.08,5.42,6.62,4.95,4.9,0.5,6.71,0.07,4.08,3.95,0.99,0.75,0.0,3.43,3.11,4.72,4.76,3.66,0.01,3.23,0.89,0.2,1.13,1.05,4.91,0.64,4.17
1.37,2.38,6.21,3.1,1.01,1.16,0.28,6.03,5.4,2.4,2.06,0.03,1.51,2.62,2.33,6.7,4.16,2.43,1.0,1.85,3.02,0.92,1.97,0.01,2.06,0.0,2.99,3.06,2.38,0.0,1.95,0.87,0.72,1.15,1.03,0.65,0.0,2.88
1.83,5.29,7.97,3.29,0.16,0.11,0.11,7.85,6.83,0.11,3.11,0.11,1.82,3.15,5.23,8.16,2.97,3.43,0.16,0.11,0.01,0.06,1.87,0.04,0.92,1.45,0.75,0.79,0.11,0.01,0.11,0.04,0.18,1.39,0.11,4.07,0.97,0.22
2.82,4.93,6.7,2.0,0.03,0.67,0.61,6.34,5.14,0.67,4.48,0.61,3.61,4.72,4.87,6.66,1.27,4.92,0.02,1.93,1.8,0.53,0.32,0.03,1.32,2.42,2.57,2.6,1.58,0.0,1.1,0.03,0.71,0.07,0.53,4.32,0.49,2.01
9.36,0.01,0.09,0.77,4.11,2.09,2.34,0.31,0.09,0.31,10.53,2.09,9.99,11.09,0.05,0.32,0.78,10.77,4.21,10.19,10.55,7.63,0.25,0.08,10.53,7.32,11.16,11.23,9.95,2.07,9.54,7.56,2.01,1.1,7.62,4.58,5.56,10.79
5.46,4.76,4.72,1.16,0.07,0.12,1.74,3.85,2.18,0.55,7.27,0.01,6.47,7.68,4.99,4.52,1.16,7.77,0.05,5.09,4.97,1.82,0.07,0.06,4.39,4.06,5.74,5.77,4.7,0.01,4.19,1.8,0.83,1.71,2.11,5.76,1.68,5.18
2.77,0.9,4.35,2.21,0.08,0.43,0.56,4.17,3.54,2.2,3.92,0.17,3.34,4.48,0.85,4.83,2.38,4.28,0.07,3.56,4.34,1.81,0.1,0.0,3.92,1.09,4.66,4.64,3.68,0.01,3.18,1.6,0.73,2.03,1.61,0.87,0.54,4.43
2.16,5.54,8.04,3.31,0.06,0.05,0.05,7.84,6.76,0.05,3.53,0.05,2.15,3.55,5.49,8.15,2.69,3.83,0.04,0.33,0.25,0.05,1.75,0.01,0.52,1.85,1.0,1.01,0.03,0.0,0.05,0.01,0.6,1.66,0.05,4.44,1.08,0.46
5.79,2.36,2.26,0.03,0.09,0.19,2.41,1.72,0.7,0.03,7.48,0.07,6.72,8.02,2.4,2.04,0.01,7.99,0.08,6.34,6.22,3.34,0.11,0.09,5.97,3.88,6.94,7.0,5.76,0.01,5.38,3.25,0.68,0.37,3.36,4.0,2.76,6.45
6.1,4.74,4.7,0.76,0.02,0.37,2.19,3.77,1.87,0.87,7.91,0.12,7.11,8.31,5.07,4.54,0.91,8.4,0.03,5.66,5.54,2.33,0.01,0.01,4.93,4.69,6.31,6.34,5.3,0.0,4.72,2.31,0.33,1.38,2.73,6.29,2.3,5.75
1.42,3.75,7.78,5.35,0.49,0.08,0.36,7.37,6.8,0.08,1.91,0.08,2.95,2.97,3.71,8.01,5.33,2.24,0.48,3.12,4.41,2.83,3.48,0.01,1.9,0.98,4.17,4.2,3.63,1.54,3.7,2.73,0.41,2.48,2.86,0.01,1.5,4.11
1.74,4.42,6.88,2.2,0.01,1.2,1.2,6.76,5.73,1.2,3.36,1.2,2.49,3.62,4.37,7.07,2.39,3.81,0.11,1.2,1.08,0.98,0.96,0.03,1.29,1.68,1.78,1.85,0.62,0.01,0.28,0.03,0.12,1.04,1.2,3.6,0.09,1.31
3.0,2.95,4.4,0.04,0.04,0.39,0.82,4.29,3.26,2.31,4.75,0.15,3.97,5.27,2.89,4.61,1.14,5.26,0.07,3.69,3.57,0.83,0.1,0.01,3.55,1.23,4.24,4.31,3.03,0.03,2.63,0.72,1.86,1.26,0.81,2.85,0.49,3.8
3.13,1.8,3.79,1.2,0.2,0.39,1.05,3.72,2.84,2.26,4.64,0.09,3.93,5.19,1.75,4.35,1.74,5.12,0.2,3.98,4.25,1.36,0.9,0.01,4.46,1.05,4.83,4.93,3.63,0.0,3.22,1.3,1.17,1.65,1.36,1.86,0.89,4.49
4.81,5.16,5.11,0.76,0.03,0.38,1.15,4.32,2.81,0.4,6.61,0.01,5.82,7.0,5.3,4.89,0.76,7.1,0.33,4.39,4.26,1.17,0.34,0.0,3.7,3.52,5.03,5.06,4.0,0.03,3.5,1.15,0.5,1.39,1.44,5.3,0.99,4.47
0.25,4.72,8.42,4.55,0.7,1.12,0.18,8.29,7.54,1.12,0.45,1.12,0.24,0.69,4.67,8.94,5.38,0.83,0.86,0.11,1.03,0.15,3.95,0.01,0.45,0.01,0.79,0.94,0.21,1.13,0.23,0.01,0.54,0.12,0.31,2.2,0.18,0.65
0.01,4.08,8.13,5.16,1.02,0.1,0.05,7.87,7.36,1.24,0.65,0.46,1.53,1.38,4.04,8.55,5.9,0.7,1.1,1.6,2.81,1.52,3.89,0.0,0.65,0.01,2.56,2.6,2.02,0.87,2.11,1.25,0.16,1.13,1.34,0.46,0.1,2.51
5.01,3.93,3.86,0.56,0.05,0.25,2.36,3.14,1.9,0.99,6.8,0.13,6.0,7.31,4.03,3.64,0.82,7.31,0.1,5.1,4.97,1.96,0.13,0.02,4.57,3.36,5.73,5.77,4.6,0.05,4.25,1.87,0.12,1.47,1.97,4.7,1.39,5.19
1.37,2.48,5.54,1.73,0.54,0.28,0.18,5.47,4.6,2.88,2.99,0.63,2.23,3.52,2.43,6.08,2.89,3.5,0.67,2.22,2.73,0.44,1.44,0.0,2.99,0.02,3.21,3.2,2.07,0.02,1.59,0.0,1.45,0.46,0.21,1.67,0.02,2.93
6.81,1.14,1.05,0.25,0.75,0.5,1.25,0.5,0.52,0.6,8.42,0.44,7.69,8.97,1.28,0.83,0.23,8.91,0.9,7.52,7.39,4.55,0.11,0.04,7.18,4.8,8.1,8.17,6.9,0.04,6.51,4.46,0.18,0.04,4.57,4.16,3.96,7.62
1.53,2.06,5.44,2.06,0.66,0.47,0.02,5.32,4.56,2.97,2.9,0.88,2.21,3.45,2.0,5.96,3.22,3.39,0.94,2.34,3.14,0.87,1.32,0.02,2.9,0.07,3.42,3.41,2.48,0.02,1.95,0.38,1.58,0.81,0.39,1.14,0.02,3.19
1.56,5.23,8.05,3.42,0.02,0.14,0.14,7.97,6.95,0.14,2.83,0.14,1.55,2.86,5.18,8.29,3.25,3.14,0.01,0.15,0.03,0.11,2.08,0.03,1.22,1.15,0.55,0.62,0.14,0.02,0.14,0.03,0.05,1.09,0.14,3.89,0.88,0.23
4.14,0.77,3.75,1.37,0.0,0.38,1.96,3.32,2.88,0.69,5.07,0.69,4.63,5.64,0.69,4.0,1.35,5.24,0.03,4.97,6.01,3.48,0.6,0.0,5.07,2.3,6.11,6.15,5.35,0.38,4.82,3.25,0.03,2.32,3.26,0.0,0.36,5.97
1.45,2.19,5.97,2.87,1.16,0.97,0.4,5.8,5.16,2.47,2.3,0.21,1.72,2.85,2.14,6.46,3.95,2.69,1.15,2.03,3.15,0.95,1.73,0.02,2.3,0.02,3.15,3.2,2.54,0.02,2.04,0.86,0.88,1.15,0.93,0.76,0.04,3.02
6.44,3.25,3.21,0.17,0.07,0.77,3.37,2.27,0.58,0.04,8.23,0.04,7.43,8.74,3.62,3.06,0.16,8.74,0.07,6.47,6.35,3.33,0.03,0.0,5.88,4.74,7.11,7.15,6.0,0.01,5.67,3.25,0.58,0.21,3.35,5.56,2.78,6.57
8.79,0.12,0.4,0.99,2.52,1.44,0.57,0.19,0.15,0.19,10.33,1.44,9.62,10.87,0.14,0.73,1.21,10.74,2.96,9.61,9.48,6.65,0.1,0.0,9.27,6.73,10.18,10.25,8.98,1.44,8.58,6.56,0.6,0.07,6.67,5.39,5.87,9.71
5.24,4.81,4.77,0.96,0.0,0.02,1.6,3.92,2.33,0.53,7.05,0.0,6.25,7.46,5.0,4.56,0.95,7.55,0.07,4.89,4.76,1.66,0.03,0.03,4.2,3.85,5.53,5.57,4.49,0.0,4.0,1.63,0.72,1.87,1.89,5.57,1.46,4.98
1.04,3.84,7.91,5.54,0.47,0.35,0.02,7.54,7.03,0.4,1.54,0.4,2.63,2.59,3.8,8.22,5.52,1.86,0.49,2.78,4.04,2.54,3.59,0.0,1.53,0.64,3.8,3.82,3.26,1.35,3.34,2.4,0.03,2.17,2.55,0.01,1.14,3.75
7.79,0.09,0.04,1.05,2.56,0.74,1.2,0.66,0.06,0.66,8.99,0.74,8.43,9.55,0.07,0.04,1.08,9.26,2.65,8.62,8.99,6.07,0.0,0.07,8.99,5.75,9.59,9.66,8.38,0.74,7.97,6.0,0.47,0.28,6.06,3.22,4.05,9.23
5.74,1.67,1.25,0.12,0.48,0.14,1.71,1.17,0.25,0.42,7.2,0.04,6.52,7.74,1.65,1.78,0.1,7.59,0.66,6.59,6.7,3.8,0.0,0.01,6.69,3.65,7.34,7.42,6.12,0.04,5.72,3.72,0.05,0.19,3.79,2.54,2.87,6.94
1.24,2.51,6.34,3.16,1.03,1.2,0.17,6.16,5.53,2.46,1.93,0.11,1.38,2.49,2.46,6.83,4.3,2.32,1.03,1.71,2.89,0.84,2.1,0.0,1.93,0.02,2.86,2.93,2.25,0.02,1.84,0.79,0.75,1.02,1.0,0.7,0.02,2.75
7.18,1.46,1.42,0.06,0.26,0.46,1.88,0.48,0.46,0.45,8.87,0.46,8.11,9.41,1.95,1.31,0.08,9.38,1.12,7.67,7.54,4.59,0.01,0.0,7.22,5.26,8.28,8.34,7.11,0.06,6.74,4.5,0.12,0.03,4.6,4.96,4.02,7.77
4.91,3.5,3.4,0.01,0.03,0.12,2.61,2.83,1.82,0.76,6.66,0.3,5.88,7.19,3.5,3.18,0.72,7.18,0.02,5.26,5.13,2.21,0.28,0.02,4.84,3.12,5.87,5.93,4.7,0.01,4.34,2.12,0.73,1.07,2.22,4.12,1.64,5.36
7.4,0.07,0.15,0.41,1.76,0.41,0.27,0.41,0.1,1.8,8.84,0.41,8.18,9.39,0.04,0.32,0.4,9.21,1.84,8.26,8.32,5.45,0.19,0.02,8.25,5.32,8.98,9.06,7.76,0.41,7.36,5.36,0.57,0.15,5.44,3.75,4.24,8.56
9.81,0.33,0.43,0.92,4.29,2.87,1.63,0.19,0.08,0.19,11.12,2.87,10.53,11.68,0.32,0.53,0.91,11.41,4.37,10.66,10.83,7.94,0.06,0.0,10.77,7.74,11.48,11.56,10.26,2.87,9.86,7.85,2.52,1.75,7.93,5.4,6.23,11.07
1.68,5.12,7.91,3.28,0.01,0.23,0.23,7.83,6.8,0.23,2.86,0.23,1.67,2.92,5.07,8.15,3.15,3.19,0.01,0.23,0.08,0.01,1.95,0.04,1.17,1.21,0.7,0.76,0.23,0.01,0.23,0.04,0.02,1.16,0.23,3.83,0.79,0.32
9.12,0.16,0.38,0.81,3.18,1.92,0.35,0.27,0.26,0.27,10.58,1.92,9.91,11.13,0.13,0.72,1.27,10.95,3.39,9.98,9.93,7.11,0.15,0.0,9.78,7.04,10.61,10.69,9.4,1.92,9.0,7.02,1.31,0.36,7.1,5.35,5.94,10.16
1.04,4.13,8.19,5.81,0.27,0.13,0.07,7.81,7.28,0.29,1.45,0.29,2.77,2.6,4.09,8.48,5.79,1.86,0.31,2.89,4.05,2.71,3.87,0.0,1.44,0.49,3.83,3.82,3.3,1.61,3.41,2.53,0.27,2.32,2.64,0.02,1.12,3.81
4.8,3.45,3.34,0.05,0.11,0.26,2.54,2.81,1.79,0.83,6.54,0.44,5.76,7.07,3.42,3.13,0.65,7.06,0.1,5.24,5.11,2.23,0.29,0.01,4.86,2.98,5.84,5.9,4.66,0.02,4.3,2.14,0.8,0.96,2.25,3.9,1.64,5.34
2.02,2.35,4.95,1.1,0.02,0.04,0.09,4.88,3.96,3.18,3.67,0.04,2.91,4.21,2.29,5.42,2.28,4.18,0.01,2.87,3.11,0.36,0.85,0.0,3.42,0.09,3.67,3.76,2.47,0.0,2.05,0.3,1.7,1.08,0.39,1.86,0.09,3.35
0.47,5.18,9.15,5.73,1.54,0.23,0.01,8.94,8.35,0.23,0.2,0.23,1.66,0.44,5.13,9.61,6.82,0.19,1.54,1.34,1.8,1.14,4.91,0.0,0.0,0.56,1.66,1.56,1.2,1.82,1.32,0.89,1.15,1.35,0.97,1.54,0.55,1.71
4.93,3.68,3.59,0.21,0.04,0.18,2.58,2.95,1.87,0.84,6.71,0.08,5.92,7.22,3.72,3.37,0.76,7.22,0.04,5.17,5.05,2.07,0.31,0.01,4.71,3.2,5.79,5.85,4.64,0.0,4.28,1.99,0.46,1.33,2.09,4.36,1.51,5.27
0.27,4.24,8.16,4.74,0.57,0.47,0.21,7.97,7.35,1.23,0.17,0.9,0.76,0.74,4.19,8.64,5.87,0.53,0.57,0.72,2.04,0.71,3.92,0.0,0.17,0.14,1.75,1.84,1.19,0.88,1.23,0.36,0.42,0.56,0.46,1.29,0.14,1.64
4.05,4.23,4.61,0.1,0.1,0.16,1.52,4.03,2.89,1.52,5.86,0.22,5.06,6.35,4.18,4.39,0.1,6.36,0.12,4.11,3.98,0.99,0.91,0.0,3.63,2.52,4.74,4.79,3.6,0.0,3.25,0.91,0.57,1.48,1.01,4.22,0.44,4.21
5.13,2.26,1.79,0.01,0.26,0.22,2.3,1.72,0.87,0.55,6.57,0.22,5.9,7.12,2.24,2.35,0.03,6.97,0.41,5.98,6.16,3.25,0.15,0.0,6.21,3.05,6.78,6.87,5.57,0.01,5.17,3.17,0.09,0.1,3.24,2.1,2.34,6.4
1.01,5.26,8.32,3.81,0.53,0.3,0.28,8.25,7.28,0.3,2.28,0.3,0.99,2.3,5.21,8.65,3.83,2.59,0.52,0.05,0.21,0.3,2.6,0.13,1.78,0.6,0.34,0.4,0.3,0.01,0.3,0.13,0.01,0.53,0.3,3.65,0.69,0.07
4.09,2.86,3.2,0.4,0.04,0.04,1.99,3.06,2.04,1.16,5.74,0.52,4.99,6.28,2.79,3.4,0.65,6.25,0.2,4.92,4.8,1.98,0.66,0.0,4.74,2.13,5.46,5.54,4.25,0.02,3.85,1.88,0.65,0.72,1.96,2.86,1.55,5.03
5.35,1.92,2.9,0.2,0.21,0.21,3.17,2.22,1.69,0.21,6.3,0.21,5.85,6.87,1.83,2.88,0.18,6.47,0.2,6.19,7.08,4.38,1.13,0.0,6.3,3.51,7.31,7.34,6.42,0.01,5.92,4.31,0.59,1.09,4.36,0.21,1.37,7.15
4.1,4.92,5.4,0.72,0.04,0.74,0.86,4.71,3.38,0.79,5.89,0.04,5.1,6.28,4.86,5.18,0.72,6.38,0.04,3.7,3.57,0.62,0.96,0.0,3.06,2.89,4.34,4.38,3.29,0.04,2.86,0.52,0.51,0.77,0.72,4.73,0.27,3.79
6.46,1.17,0.73,0.49,1.24,0.36,1.26,0.36,0.13,1.62,7.73,0.36,7.14,8.29,1.15,1.03,0.47,8.03,1.4,7.3,7.64,4.72,0.1,0.02,7.73,4.41,8.24,8.33,7.03,0.12,6.62,4.66,0.12,0.05,4.72,2.35,2.91,7.88
8.17,0.04,0.1,0.54,2.84,1.3,1.01,0.84,0.0,0.84,9.45,1.3,8.87,10.01,0.02,0.24,0.57,9.74,2.95,9.01,9.27,6.36,0.02,0.02,9.28,6.1,9.89,9.98,8.68,1.3,8.27,6.28,0.85,0.68,6.35,3.8,4.57,9.51
1.9,2.26,6.27,3.87,0.1,0.39,1.1,5.87,5.36,0.39,2.99,0.17,3.01,3.63,2.22,6.54,3.85,3.04,0.09,3.32,4.7,2.73,1.97,0.02,2.97,1.28,4.56,4.7,3.99,1.02,3.8,2.68,0.67,2.6,2.79,0.0,1.24,4.43
8.21,0.14,0.04,0.99,3.05,0.91,1.67,0.17,0.06,0.17,9.35,0.91,8.81,9.91,0.13,0.04,1.02,9.59,3.04,9.03,9.46,6.54,0.12,0.01,9.35,6.18,10.05,10.09,8.84,0.9,8.43,6.48,0.98,0.04,6.53,3.42,4.37,9.7
9.06,0.16,0.13,0.38,3.46,2.07,1.18,0.59,0.2,0.59,10.41,2.07,9.79,10.97,0.16,0.12,0.52,10.73,3.55,9.9,10.03,7.15,0.01,0.14,9.96,6.97,10.68,10.76,9.46,2.07,9.06,7.06,1.89,1.16,7.13,4.87,5.6,10.26
1.4,2.18,5.56,2.11,0.79,0.6,0.06,5.45,4.68,3.04,2.79,0.94,2.09,3.33,2.13,6.09,3.28,3.29,1.0,2.21,3.02,0.74,1.46,0.0,2.79,0.05,3.29,3.27,2.37,0.03,1.82,0.27,1.63,0.7,0.29,1.23,0.03,3.05
6.32,1.96,1.9,0.03,0.27,0.7,2.13,1.23,0.22,0.02,8.01,0.05,7.25,8.55,2.15,1.69,0.01,8.53,0.43,6.84,6.72,3.8,0.24,0.05,6.43,4.41,7.45,7.51,6.27,0.02,5.9,3.72,0.31,0.0,3.82,4.35,3.23,6.94
5.57,2.85,2.77,0.1,0.0,0.02,2.94,2.12,1.12,0.06,7.31,0.06,6.53,7.84,2.94,2.55,0.22,7.82,0.02,5.97,5.85,2.9,0.03,0.02,5.54,3.74,6.58,6.64,5.42,0.0,5.06,2.82,0.94,0.77,2.92,4.29,2.35,6.07
5.09,2.59,2.29,0.2,0.1,0.07,2.56,2.06,1.01,0.19,6.7,0.35,5.96,7.24,2.5,2.37,0.19,7.2,0.11,5.93,5.81,3.01,0.04,0.02,5.71,3.07,6.49,6.56,5.27,0.0,4.88,2.9,0.03,0.07,2.99,3.0,2.49,6.04
7.17,1.82,1.74,0.14,0.06,0.4,2.26,0.8,0.4,0.34,8.89,0.4,8.12,9.42,2.34,1.61,0.12,9.4,0.84,7.55,7.43,4.44,0.39,0.01,7.07,5.3,8.17,8.23,7.02,0.04,6.66,4.36,0.01,0.04,4.46,5.21,3.87,7.65
5.95,3.2,3.17,0.3,0.06,0.57,3.17,2.31,0.91,0.33,7.73,0.01,6.94,8.24,3.46,2.97,0.45,8.24,0.06,6.08,5.96,2.94,0.01,0.01,5.54,4.22,6.72,6.76,5.59,0.01,5.24,2.86,0.8,0.49,2.95,5.07,2.38,6.18
7.5,0.24,0.06,1.14,2.2,0.65,0.78,0.65,0.1,1.1,8.76,0.65,8.18,9.32,0.2,0.02,1.13,9.06,2.43,8.34,8.64,5.72,0.04,0.04,8.68,5.44,9.25,9.34,8.04,0.65,7.63,5.65,0.19,0.65,5.71,3.18,3.89,8.88
0.94,2.76,6.46,3.0,0.89,0.82,0.12,6.3,5.61,2.84,1.84,0.08,1.2,2.38,2.71,6.96,4.17,2.33,0.92,1.48,2.58,0.46,2.24,0.0,1.84,0.03,2.58,2.62,1.97,0.03,1.49,0.4,1.12,0.77,0.66,1.08,0.03,2.44
0.67,3.14,6.8,3.18,0.65,0.71,0.04,6.66,5.93,2.57,1.54,0.37,0.84,2.08,3.09,7.31,4.31,2.04,0.61,1.12,2.2,0.17,2.61,0.01,1.54,0.04,2.2,2.24,1.59,0.04,1.12,0.07,1.37,0.39,0.43,1.33,0.04,2.06
2.14,1.46,5.54,3.27,0.06,0.48,0.47,5.24,4.77,1.2,3.09,0.1,2.75,3.67,1.42,5.91,3.25,3.24,0.05,3.09,4.36,2.28,1.24,0.01,3.09,0.55,4.3,4.4,3.7,0.28,3.32,2.08,0.08,2.44,2.12,0.01,0.52,4.2
1.69,2.14,6.2,3.88,0.03,0.77,0.75,5.86,5.41,0.77,2.79,0.04,2.69,3.38,2.1,6.53,3.86,2.85,0.04,3.0,4.37,2.39,1.88,0.0,2.79,0.92,4.24,4.38,3.68,0.65,3.44,2.34,0.47,2.29,2.45,0.03,0.87,4.12
4.41,3.85,3.77,0.23,0.01,0.08,2.12,3.24,2.23,1.24,6.18,0.62,5.39,6.7,3.79,3.56,0.23,6.69,0.04,4.8,4.67,1.8,0.62,0.0,4.42,2.65,5.4,5.46,4.23,0.01,3.87,1.71,0.84,1.37,1.82,3.88,1.2,4.9
7.1,1.38,1.38,0.09,0.34,0.47,1.75,0.47,0.54,0.41,8.77,0.47,8.02,9.31,1.83,1.2,0.07,9.28,1.15,7.62,7.5,4.56,0.04,0.04,7.2,5.16,8.23,8.29,7.05,0.09,6.68,4.48,0.25,0.06,4.57,4.81,4.0,7.72
1.63,3.81,6.25,1.64,0.43,1.09,0.88,6.16,5.14,1.82,3.41,1.2,2.62,3.81,3.76,6.49,2.47,3.9,0.42,1.82,1.69,0.8,0.95,0.0,1.9,1.24,2.35,2.43,1.14,0.07,0.76,0.0,0.21,0.74,0.75,3.07,0.07,1.93
