IntrusionsBndys_Delamerian,IntrusionsBndys_Esk,IntrusionsBndys_HunterBown,IntrusionsBndys_KanimblanTablelands,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_Esk,MetamorphicBoundaries_HunterBowen,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Olarian,MetamorphicBoundaries_Tabberabberan,MetamorphicContactIsograds_Delamerian,MetamorphicIsograds_Delamerian,MetamorphicIsograds_Esk,MetamorphicIsograds_HunterBowen,MetamorphicIsograds_KanimblanTablelands,MetamorphicIsograds_Olarian,MetamorphicIsograds_Tabberabberan,RockUnitBndyFaults_BlanchetownClay,RockUnitBndyFaults_BookpurnongFm,RockUnitBndyFaults_CalivilFormation,RockUnitBndyFaults_CIP,RockUnitBndyFaults_CSP,RockUnitBndyFaults_CUR,RockUnitBndyFaults_DLO,RockUnitBndyFaults_DuddoLimestone,RockUnitBndyFaults_EttrickFormation,RockUnitBndyFaults_GeeraClay,RockUnitBndyFaults_LAO,RockUnitBndyFaults_LoxtonSands,RockUnitBndyFaults_MurrayBasinQuaternaryCover,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,RockUnitBndyFaults_RenmarkGroup,RockUnitBndyFaults_THO,RockUnitBndyFaults_WDB,RockUnitBndyFaults_WinnamboolFormation
7.37,1.57,1.49,0.01,0.31,0.24,2.09,0.55,0.24,0.24,9.08,0.24,8.31,9.61,2.18,1.36,0.03,9.59,1.1,7.79,7.67,4.69,0.3,0.03,7.32,5.48,8.41,8.47,7.25,0.01,6.89,4.61,0.02,0.0,4.7,5.25,4.12,7.89
0.08,4.2,8.25,5.28,0.95,0.17,0.1,7.98,7.48,1.12,0.56,0.45,1.63,1.37,4.15,8.66,6.01,0.65,1.03,1.67,2.81,1.62,4.0,0.0,0.56,0.02,2.58,2.59,2.04,0.99,2.14,1.31,0.13,1.24,1.38,0.43,0.18,2.55
4.38,1.29,3.85,1.23,0.45,0.15,2.39,3.26,2.72,0.15,5.38,0.15,5.01,5.96,1.22,3.92,1.21,5.51,0.44,5.35,6.51,4.02,1.12,0.01,5.38,2.7,6.52,6.58,5.86,0.72,5.31,3.75,0.41,2.09,3.76,0.01,0.87,6.4
0.46,4.22,7.6,3.48,0.0,0.03,0.03,7.52,6.65,1.41,1.5,1.41,0.63,1.82,4.17,8.11,4.25,1.95,0.03,0.24,1.11,0.05,2.8,0.01,1.5,0.0,1.18,1.16,0.54,0.03,0.03,0.01,0.76,0.16,0.12,2.45,0.14,0.96
6.85,1.5,1.48,0.08,0.33,0.69,1.8,0.69,0.32,0.19,8.53,0.33,7.78,9.07,1.86,1.29,0.07,9.04,0.95,7.39,7.26,4.34,0.05,0.07,6.97,4.92,7.99,8.06,6.82,0.03,6.44,4.26,0.13,0.0,4.35,4.63,3.78,7.49
1.81,2.12,6.16,3.83,0.1,0.64,0.89,5.8,5.33,0.64,2.92,0.1,2.83,3.51,2.08,6.47,3.8,2.97,0.09,3.15,4.51,2.54,1.84,0.01,2.92,1.03,4.39,4.52,3.82,0.78,3.59,2.48,0.53,2.44,2.6,0.03,1.0,4.27
8.86,0.24,0.52,1.14,2.45,1.42,0.66,0.0,0.0,0.0,10.41,1.42,9.7,10.96,0.24,0.75,1.39,10.84,3.01,9.63,9.51,6.65,0.25,0.0,9.28,6.81,10.21,10.28,9.01,1.42,8.62,6.56,0.54,0.18,6.67,5.54,6.01,9.74
0.33,3.4,7.26,3.87,0.28,0.73,0.0,7.08,6.44,2.15,1.01,0.3,0.56,1.57,3.35,7.75,5.02,1.44,0.27,0.89,2.24,0.3,3.02,0.01,1.01,0.0,2.12,2.25,1.55,0.0,1.35,0.25,0.72,0.25,0.35,0.99,0.0,2.01
3.16,2.97,4.27,0.03,0.03,0.23,0.98,4.14,3.11,2.15,4.9,0.01,4.12,5.43,2.92,4.46,1.0,5.41,0.05,3.83,3.71,0.99,0.11,0.01,3.67,1.37,4.39,4.46,3.18,0.03,2.78,0.87,1.73,1.36,0.97,2.93,0.58,3.94
0.91,3.87,7.94,5.58,0.41,0.29,0.06,7.58,7.09,0.52,1.43,0.52,2.51,2.46,3.82,8.26,5.58,1.74,0.48,2.66,3.91,2.43,3.61,0.0,1.41,0.55,3.67,3.69,3.13,1.29,3.22,2.28,0.07,2.06,2.44,0.01,1.01,3.62
0.06,4.29,8.33,5.27,1.08,0.14,0.02,8.08,7.55,1.04,0.43,0.64,1.51,1.18,4.24,8.75,6.11,0.47,1.19,1.52,2.62,1.47,4.1,0.0,0.43,0.0,2.39,2.4,1.86,1.01,1.97,1.16,0.31,1.16,1.21,0.62,0.05,2.37
0.57,4.65,8.72,6.2,0.14,0.02,0.12,8.38,7.87,0.48,0.95,0.02,2.74,2.28,4.61,9.05,6.37,1.56,0.15,2.78,3.71,2.72,4.4,0.0,0.95,0.01,3.53,3.48,3.03,1.9,3.16,2.41,0.07,2.34,2.45,0.02,0.6,3.57
8.73,0.0,0.02,0.67,3.51,1.46,1.88,0.22,0.22,0.22,9.89,1.46,9.35,10.45,0.01,0.52,0.7,10.13,3.57,9.55,9.94,7.02,0.07,0.07,9.89,6.69,10.54,10.6,9.33,1.45,8.92,6.95,1.41,0.48,7.01,3.96,4.92,10.18
5.4,1.89,2.61,0.13,0.08,0.55,3.13,2.04,1.58,0.55,6.33,0.55,5.84,6.89,1.79,2.72,0.12,6.53,0.07,6.16,6.94,4.18,0.88,0.0,6.33,3.49,7.27,7.27,6.28,0.02,5.8,4.1,0.65,1.11,4.17,0.51,1.33,7.07
5.24,2.52,2.3,0.16,0.0,0.05,2.47,1.95,0.91,0.03,6.87,0.19,6.13,7.42,2.42,2.25,0.15,7.38,0.09,6.03,5.9,3.14,0.02,0.01,5.77,3.25,6.59,6.66,5.38,0.0,4.99,3.04,0.15,0.05,3.12,3.21,2.55,6.14
0.38,3.48,6.67,2.56,0.19,0.25,0.2,6.61,5.7,1.93,2.18,1.23,1.38,2.67,3.42,7.16,3.59,2.69,0.38,1.17,1.75,0.06,2.13,0.01,2.18,0.3,2.09,2.07,1.12,0.02,0.53,0.01,1.02,0.12,0.05,2.23,0.02,1.8
10.17,0.07,0.66,1.32,4.84,2.92,2.5,0.32,0.32,0.32,11.36,2.92,10.81,11.92,0.08,0.77,1.31,11.61,4.95,11.0,11.31,8.39,0.02,0.0,11.31,8.11,11.92,12.01,10.71,2.91,10.3,8.31,2.8,1.94,8.38,5.42,6.39,11.54
0.25,5.32,8.96,4.95,0.81,0.65,0.16,8.84,8.05,0.65,0.56,0.65,0.27,0.56,5.26,9.49,5.5,0.88,1.06,0.07,0.53,0.06,4.13,0.0,0.56,0.03,0.27,0.41,0.12,1.14,0.27,0.0,1.1,0.16,0.45,2.78,0.16,0.15
3.55,0.68,4.34,1.98,0.41,0.59,1.53,3.93,3.48,0.66,4.52,0.29,4.13,5.09,0.64,4.61,1.96,4.67,0.4,4.48,5.67,3.36,0.35,0.0,4.52,1.83,5.64,5.71,5.04,0.59,4.48,2.95,0.47,2.89,2.97,0.01,0.46,5.53
5.48,2.07,2.25,0.02,0.27,0.61,2.79,1.76,1.34,0.79,6.5,0.34,5.99,7.07,1.96,2.43,0.0,6.73,0.26,6.27,6.94,4.13,0.61,0.0,6.5,3.58,7.37,7.36,6.29,0.02,5.84,4.05,0.77,1.03,4.12,0.83,1.52,7.14
2.53,1.25,4.46,1.91,0.09,0.51,0.51,4.32,3.62,2.54,3.82,0.0,3.19,4.37,1.19,4.97,2.63,4.22,0.41,3.35,4.03,1.46,0.35,0.0,3.82,0.74,4.43,4.41,3.37,0.0,2.89,1.3,1.07,1.75,1.34,1.02,0.45,4.18
0.92,4.22,7.18,2.74,0.14,0.83,0.79,7.11,6.14,1.15,2.46,1.15,1.59,2.74,4.16,7.53,3.29,2.9,0.13,1.14,0.98,0.3,1.85,0.0,1.83,0.83,1.44,1.54,0.34,0.14,0.17,0.0,0.24,0.42,0.5,2.98,0.04,1.21
4.7,4.1,4.02,0.52,0.02,0.01,2.22,3.36,2.18,1.22,6.49,0.35,5.7,7.0,4.15,3.8,0.51,7.01,0.03,4.82,4.69,1.69,0.27,0.05,4.32,3.06,5.44,5.49,4.31,0.02,3.96,1.6,0.25,1.73,1.7,4.5,1.12,4.91
0.06,4.01,8.03,4.89,0.97,0.04,0.05,7.79,7.24,1.34,0.58,0.56,1.19,1.18,3.96,8.46,5.84,0.62,0.97,1.26,2.57,1.18,3.81,0.0,0.58,0.04,2.3,2.36,1.75,0.68,1.81,0.9,0.15,0.8,1.03,0.74,0.02,2.22
3.66,4.1,4.88,0.45,0.02,0.53,1.11,4.4,3.3,1.6,5.47,0.23,4.67,5.95,4.04,4.72,0.44,5.97,0.03,3.71,3.58,0.63,0.89,0.0,3.26,2.21,4.33,4.38,3.19,0.02,2.84,0.54,0.79,1.09,0.65,3.98,0.1,3.81
1.0,2.81,5.92,1.96,0.53,0.01,0.09,5.86,4.96,2.53,2.7,0.95,1.92,3.23,2.76,6.44,3.09,3.21,0.52,1.86,2.38,0.15,1.66,0.02,2.7,0.09,2.84,2.82,1.72,0.01,1.22,0.02,1.19,0.08,0.02,1.9,0.01,2.54
5.99,1.52,0.98,0.04,0.72,0.37,1.55,0.84,0.22,1.17,7.3,0.44,6.69,7.86,1.5,1.46,0.02,7.63,1.08,6.83,7.13,4.21,0.28,0.01,7.21,3.92,7.73,7.83,6.53,0.04,6.12,4.14,0.1,0.03,4.2,2.13,2.61,7.37
5.12,2.87,2.75,0.11,0.09,0.2,2.83,2.22,1.22,0.2,6.81,0.43,6.05,7.35,2.79,2.54,0.41,7.32,0.12,5.75,5.62,2.83,0.04,0.06,5.43,3.21,6.33,6.4,5.14,0.0,4.75,2.73,0.22,0.33,2.85,3.58,2.22,5.85
5.74,1.94,1.76,0.0,0.03,0.38,1.89,1.41,0.34,0.02,7.33,0.1,6.6,7.87,1.84,1.71,0.05,7.8,0.02,6.6,6.47,3.67,0.02,0.0,6.35,3.71,7.15,7.23,5.94,0.0,5.54,3.57,0.12,0.01,3.65,3.2,3.13,6.7
0.8,4.85,8.91,6.47,0.24,0.01,0.23,8.54,7.99,0.23,1.07,0.03,3.03,2.52,4.81,9.2,6.51,1.82,0.35,3.06,3.93,2.99,4.59,0.0,1.07,0.03,3.77,3.7,3.28,2.18,3.41,2.68,0.32,2.63,2.72,0.03,0.64,3.83
2.41,1.27,5.34,3.04,0.02,0.4,0.72,5.01,4.55,1.01,3.38,0.2,3.05,3.96,1.23,5.68,3.02,3.52,0.04,3.39,4.66,2.55,1.02,0.0,3.38,0.83,4.59,4.69,4.0,0.4,3.61,2.29,0.09,2.67,2.32,0.02,0.68,4.5
5.49,2.43,2.32,0.27,0.18,0.17,2.39,1.79,0.78,0.11,7.15,0.0,6.4,7.69,2.36,2.1,0.29,7.66,0.17,6.18,6.05,3.27,0.02,0.02,5.86,3.53,6.76,6.82,5.56,0.04,5.17,3.17,0.44,0.1,3.29,3.55,2.66,6.28
2.4,4.73,6.79,2.04,0.07,0.97,0.9,6.52,5.44,0.97,4.04,0.9,3.16,4.28,4.68,6.84,1.71,4.48,0.08,1.56,1.44,0.97,0.42,0.0,1.15,2.19,2.2,2.24,1.16,0.07,0.85,0.0,0.38,0.39,0.97,4.04,0.13,1.66
3.93,5.06,5.8,1.13,0.17,0.58,0.47,5.13,3.78,0.58,5.7,0.09,4.88,6.04,5.01,5.58,0.81,6.18,0.15,3.36,3.23,0.27,0.74,0.0,2.68,2.89,4.0,4.03,2.98,0.01,2.48,0.2,0.92,0.37,0.53,4.78,0.3,3.44
0.69,3.1,6.92,3.53,0.51,1.06,0.12,6.74,6.09,2.5,1.35,0.11,0.8,1.91,3.05,7.41,4.69,1.8,0.51,1.14,2.38,0.39,2.68,0.01,1.35,0.06,2.31,2.41,1.72,0.06,1.42,0.33,0.96,0.46,0.46,0.97,0.06,2.22
6.3,3.52,3.49,0.43,0.02,0.87,3.1,2.55,0.83,0.27,8.09,0.02,7.29,8.6,3.87,3.32,0.41,8.6,0.04,6.26,6.13,3.13,0.12,0.0,5.64,4.64,6.9,6.94,5.8,0.0,5.44,3.04,0.76,0.42,3.14,5.64,2.59,6.35
5.44,2.23,1.97,0.05,0.04,0.08,2.19,1.7,0.65,0.01,7.03,0.02,6.3,7.57,2.13,2.01,0.04,7.51,0.03,6.29,6.17,3.37,0.01,0.01,6.07,3.4,6.85,6.92,5.64,0.01,5.24,3.27,0.08,0.01,3.35,3.06,2.85,6.41
4.01,0.57,3.47,1.24,0.03,0.26,1.73,3.17,2.69,1.33,4.98,0.61,4.46,5.55,0.46,3.85,1.22,5.23,0.02,4.77,5.58,2.93,0.28,0.0,4.98,2.11,5.87,5.87,4.92,0.02,4.43,2.85,0.45,1.94,2.86,0.26,0.24,5.67
4.1,4.29,4.63,0.15,0.08,0.14,1.53,4.03,2.87,1.46,5.9,0.29,5.1,6.39,4.24,4.41,0.14,6.41,0.12,4.12,4.0,1.0,0.88,0.01,3.63,2.58,4.75,4.8,3.62,0.01,3.27,0.92,0.51,1.47,1.01,4.28,0.43,4.22
3.54,0.84,4.43,2.02,0.33,0.51,1.62,3.99,3.51,0.51,4.54,0.14,4.18,5.11,0.8,4.67,2.0,4.67,0.32,4.52,5.73,3.45,0.5,0.0,4.54,1.89,5.7,5.78,5.1,0.75,4.57,3.06,0.43,2.9,3.08,0.05,0.6,5.6
3.41,4.37,5.45,1.01,0.05,1.06,0.61,4.97,3.8,1.25,5.21,0.14,4.42,5.62,4.32,5.31,1.01,5.71,0.04,3.2,3.08,0.06,0.79,0.0,2.7,2.22,3.84,3.88,2.73,0.05,2.4,0.0,1.03,0.62,0.07,4.1,0.02,3.3
1.37,4.78,7.63,3.06,0.02,0.58,0.58,7.56,6.56,0.58,2.67,0.58,1.74,2.81,4.72,7.92,3.18,3.06,0.06,0.57,0.42,0.28,1.87,0.03,1.39,1.03,0.94,1.03,0.22,0.01,0.58,0.03,0.02,0.9,0.58,3.5,0.45,0.67
6.94,3.25,3.17,0.08,0.24,0.26,3.69,2.21,0.25,0.26,8.73,0.26,7.93,9.24,3.76,3.04,0.06,9.24,0.38,6.91,6.79,3.76,0.01,0.15,6.28,5.25,7.56,7.59,6.46,0.01,6.08,3.7,0.15,0.01,3.8,6.0,3.25,7.01
5.28,2.19,1.8,0.08,0.17,0.04,2.23,1.7,0.7,0.16,6.8,0.36,6.1,7.34,2.16,2.2,0.06,7.23,0.29,6.13,6.17,3.29,0.11,0.01,6.14,3.21,6.82,6.9,5.6,0.03,5.2,3.2,0.0,0.24,3.28,2.57,2.78,6.4
10.15,0.07,0.66,1.29,4.82,2.92,2.46,0.3,0.3,0.3,11.35,2.92,10.8,11.91,0.08,0.75,1.28,11.6,4.92,10.98,11.29,8.37,0.0,0.0,11.29,8.09,11.9,11.99,10.69,2.91,10.28,8.29,2.78,1.94,8.36,5.42,6.39,11.52
2.87,0.76,4.31,2.32,0.09,0.3,0.64,4.12,3.52,2.07,3.97,0.16,3.4,4.53,0.71,4.79,2.3,4.3,0.08,3.64,4.46,1.95,0.13,0.0,3.97,1.11,4.75,4.74,3.8,0.02,3.29,1.71,0.59,2.15,1.72,0.73,0.44,4.53
6.15,1.59,1.46,0.02,0.19,0.78,1.53,1.02,0.04,0.38,7.73,0.04,7.01,8.27,1.48,1.31,0.06,8.2,0.31,6.98,6.86,4.07,0.07,0.01,6.71,4.11,7.54,7.61,6.33,0.02,5.94,3.97,0.02,0.0,4.05,3.46,3.49,7.09
5.09,2.3,1.84,0.33,0.35,0.22,2.4,1.73,1.05,1.04,6.42,0.22,5.8,6.98,2.19,2.36,0.31,6.78,0.34,5.93,6.27,3.36,0.07,0.01,6.4,3.03,6.86,6.95,5.66,0.1,5.24,3.29,0.12,0.21,3.35,1.61,1.92,6.51
1.2,2.61,6.69,4.38,0.25,0.87,0.49,6.36,5.9,0.87,2.32,0.29,2.36,2.92,2.57,7.03,4.36,2.35,0.24,2.64,4.04,2.11,2.37,0.02,2.32,0.81,3.88,4.03,3.31,0.58,3.17,2.07,0.2,1.92,2.16,0.0,0.81,3.75
0.47,4.82,8.21,3.99,0.06,0.22,0.22,8.13,7.24,0.88,1.43,0.88,0.46,1.5,4.76,8.69,4.48,1.75,0.22,0.03,0.51,0.34,3.11,0.0,1.43,0.02,0.56,0.55,0.01,0.22,0.52,0.0,0.58,0.15,0.69,2.85,0.02,0.37
0.23,5.82,9.41,5.26,0.82,0.29,0.17,9.3,8.47,0.29,0.78,0.29,0.24,0.85,5.77,9.94,5.6,1.23,1.11,0.02,0.01,0.29,4.31,0.0,0.78,0.12,0.09,0.03,0.29,1.15,0.29,0.0,1.41,0.16,0.29,3.3,0.12,0.18
1.78,3.7,6.03,1.41,0.63,0.97,0.67,5.94,4.91,1.96,3.58,1.02,2.78,4.01,3.65,6.26,2.31,4.07,0.62,2.04,1.91,0.59,0.83,0.01,2.06,1.15,2.58,2.65,1.37,0.11,0.99,0.01,0.43,0.57,0.52,3.02,0.11,2.15
1.81,1.81,5.89,3.61,0.22,0.78,0.48,5.58,5.11,1.17,2.8,0.05,2.53,3.38,1.76,6.26,3.59,2.92,0.21,2.87,4.18,2.18,1.58,0.0,2.8,0.48,4.09,4.2,3.5,0.24,3.18,2.13,0.21,2.19,2.18,0.05,0.48,3.99
5.03,1.61,3.12,0.52,0.08,0.32,2.85,2.52,2.01,0.32,5.98,0.32,5.53,6.54,1.52,3.19,0.5,6.14,0.07,5.87,6.8,4.14,1.38,0.0,5.98,3.19,7.0,7.02,6.14,0.01,5.64,4.05,0.28,1.42,4.07,0.01,1.07,6.84
4.36,1.39,3.97,1.31,0.6,0.01,2.44,3.33,2.77,0.01,5.39,0.01,5.03,5.96,1.32,3.97,1.29,5.5,0.59,5.38,6.58,4.13,1.21,0.0,5.39,2.74,6.55,6.62,5.94,0.84,5.38,3.83,0.38,2.14,3.84,0.01,0.98,6.45
3.27,0.5,4.48,2.16,0.22,0.33,1.14,4.14,3.68,0.99,4.19,0.33,3.77,4.76,0.47,4.81,2.14,4.36,0.21,4.11,5.28,2.96,0.18,0.02,4.19,1.45,5.27,5.33,4.66,0.33,4.08,2.56,0.19,2.95,2.58,0.01,0.24,5.15
5.27,2.59,2.43,0.32,0.07,0.01,2.53,1.97,0.95,0.02,6.92,0.18,6.18,7.47,2.49,2.27,0.31,7.43,0.24,6.0,5.87,3.13,0.0,0.04,5.71,3.31,6.57,6.64,5.37,0.0,4.97,3.03,0.22,0.12,3.13,3.38,2.5,6.1
3.47,2.17,3.52,0.86,0.26,0.14,1.43,3.45,2.5,1.84,5.05,0.08,4.32,5.6,2.11,3.97,1.29,5.55,0.24,4.33,4.44,1.52,0.69,0.01,4.54,1.43,5.05,5.14,3.84,0.01,3.43,1.44,0.96,1.24,1.51,2.23,1.17,4.67
2.12,4.58,6.8,2.07,0.16,1.14,1.11,6.6,5.59,1.14,3.76,1.14,2.88,4.01,4.52,6.91,1.99,4.2,0.16,1.4,1.27,0.98,0.61,0.03,1.18,2.01,2.02,2.07,0.92,0.01,0.61,0.03,0.29,0.65,1.13,3.83,0.08,1.5
9.06,0.04,0.02,0.17,3.69,2.03,1.82,0.75,0.03,0.75,10.31,2.03,9.74,10.87,0.04,0.28,0.16,10.59,3.79,9.89,10.16,7.25,0.24,0.07,10.16,6.99,10.78,10.87,9.57,2.01,9.16,7.17,1.7,1.14,7.23,4.53,5.39,10.39
0.11,4.59,8.67,5.89,0.36,0.32,0.01,8.37,7.9,0.73,0.52,0.32,2.27,1.75,4.55,9.04,6.37,1.03,0.56,2.27,3.19,2.2,4.37,0.01,0.51,0.01,3.01,2.96,2.5,1.6,2.63,1.89,0.13,1.89,1.93,0.24,0.2,3.04
0.01,4.81,8.74,5.25,1.07,0.66,0.03,8.55,7.93,0.66,0.02,0.66,1.18,0.25,4.76,9.21,6.36,0.02,1.07,0.92,1.69,0.75,4.5,0.0,0.0,0.35,1.47,1.48,0.96,1.45,1.09,0.45,0.67,0.92,0.51,1.54,0.17,1.5
1.98,1.6,5.66,3.44,0.34,0.46,0.21,5.39,4.89,1.45,2.86,0.0,2.49,3.43,1.55,6.06,3.42,3.04,0.33,2.83,4.08,2.0,1.42,0.0,2.86,0.26,4.02,4.12,3.43,0.01,3.04,1.83,0.09,2.17,1.88,0.0,0.25,3.93
4.45,1.6,2.56,0.9,0.0,0.47,2.35,2.38,1.77,1.6,5.72,0.88,5.12,6.28,1.49,3.04,0.89,6.06,0.01,5.28,5.75,2.87,0.79,0.0,5.72,2.42,6.3,6.32,5.11,0.0,4.69,2.81,0.57,0.85,2.87,1.19,1.3,5.99
0.92,5.5,8.54,4.0,0.6,0.18,0.08,8.47,7.49,0.18,2.35,0.18,0.91,2.36,5.45,8.85,3.89,2.67,0.59,0.18,0.01,0.18,2.73,0.12,1.77,0.6,0.1,0.21,0.18,0.01,0.18,0.12,0.01,0.62,0.18,3.86,0.74,0.15
4.48,1.44,2.63,0.77,0.05,0.29,2.33,2.41,1.87,1.73,5.68,0.93,5.1,6.24,1.32,3.08,0.75,5.99,0.04,5.29,5.85,3.01,0.92,0.01,5.68,2.5,6.37,6.36,5.2,0.0,4.77,2.94,0.77,1.04,3.0,0.93,1.07,6.09
6.86,4.6,4.52,0.26,0.02,0.45,2.9,3.55,1.48,0.46,8.66,0.02,7.86,9.08,5.07,4.38,0.31,9.16,0.0,6.41,6.3,3.06,0.24,0.05,5.67,5.4,7.07,7.1,6.06,0.0,5.45,3.04,0.19,0.93,3.48,6.81,3.07,6.51
3.2,2.59,3.99,0.41,0.19,0.41,1.1,3.91,2.91,2.04,4.88,0.0,4.12,5.42,2.54,4.29,1.18,5.39,0.18,4.05,3.95,1.09,0.11,0.01,3.99,1.29,4.6,4.68,3.39,0.0,2.98,0.99,1.44,1.57,1.07,2.65,0.95,4.19
1.03,2.62,6.57,3.57,0.69,1.22,0.41,6.36,5.77,2.12,1.77,0.49,1.36,2.33,2.57,7.02,4.44,2.05,0.69,1.7,2.99,1.0,2.33,0.01,1.77,0.05,2.91,3.02,2.32,0.05,2.02,0.94,0.42,1.06,1.07,0.37,0.05,2.81
0.89,3.83,7.9,5.53,0.44,0.32,0.05,7.55,7.06,0.55,1.43,0.55,2.48,2.44,3.79,8.23,5.55,1.72,0.51,2.63,3.89,2.39,3.58,0.01,1.41,0.57,3.65,3.67,3.11,1.25,3.19,2.25,0.03,2.02,2.41,0.01,0.98,3.6
7.3,2.5,2.41,0.19,0.54,0.05,3.04,1.45,0.05,0.05,9.06,0.05,8.28,9.59,3.13,2.28,0.16,9.58,0.53,7.46,7.34,4.32,0.11,0.01,6.89,5.52,8.1,8.14,6.98,0.03,6.62,4.23,0.11,0.0,4.33,5.81,3.76,7.56
4.59,4.16,4.06,0.41,0.0,0.02,2.13,3.43,2.28,1.3,6.38,0.44,5.59,6.89,4.18,3.84,0.4,6.89,0.11,4.72,4.6,1.6,0.38,0.01,4.24,2.95,5.35,5.4,4.21,0.0,3.86,1.52,0.37,1.75,1.62,4.41,1.04,4.82
6.74,1.37,1.49,0.51,1.37,0.25,2.46,0.84,0.27,0.25,7.69,0.25,7.2,8.25,1.36,1.48,0.49,7.87,1.36,7.51,8.2,5.36,0.62,0.0,7.69,4.83,8.62,8.61,7.55,0.08,7.1,5.29,0.08,0.17,5.35,1.6,2.69,8.4
2.08,1.87,4.83,1.51,0.04,0.04,0.02,4.74,3.91,3.12,3.57,0.32,2.86,4.12,1.81,5.37,2.59,4.07,0.37,2.93,3.44,0.87,0.97,0.0,3.57,0.15,3.94,3.94,2.78,0.02,2.33,0.72,1.69,1.21,0.86,1.37,0.02,3.67
0.09,5.21,9.06,5.36,1.32,0.39,0.32,8.9,8.22,0.39,0.18,0.39,1.05,0.06,5.16,9.56,6.23,0.01,1.32,0.63,1.13,0.41,4.8,0.0,0.0,0.32,0.94,0.91,0.47,1.78,0.59,0.25,0.83,0.68,0.37,2.11,0.45,1.0
3.63,0.07,4.03,1.77,0.02,0.02,1.3,3.72,3.25,1.25,4.48,0.05,3.99,5.04,0.02,4.4,1.75,4.7,0.07,4.32,5.31,2.82,0.04,0.0,4.48,1.64,5.45,5.47,4.65,0.02,4.12,2.55,0.07,2.47,2.56,0.02,0.1,5.29
0.61,4.82,8.17,3.9,0.01,0.08,0.08,8.1,7.19,0.82,1.56,0.82,0.6,1.63,4.77,8.62,4.36,1.89,0.08,0.03,0.51,0.41,2.99,0.0,1.56,0.01,0.6,0.58,0.03,0.08,0.6,0.0,0.45,0.04,0.66,2.94,0.01,0.35
0.13,4.39,8.43,5.35,1.06,0.23,0.07,8.18,7.65,0.94,0.34,0.66,1.57,1.14,4.34,8.85,6.21,0.41,1.18,1.55,2.59,1.49,4.2,0.0,0.34,0.01,2.37,2.37,1.84,1.11,1.96,1.18,0.35,1.23,1.22,0.64,0.01,2.36
6.5,1.13,1.01,0.28,0.66,0.6,1.09,0.6,0.45,0.81,8.04,0.44,7.33,8.58,1.03,0.96,0.26,8.47,0.75,7.35,7.28,4.46,0.02,0.01,7.16,4.44,7.96,8.03,6.74,0.2,6.35,4.36,0.32,0.17,4.44,3.46,3.81,7.51
6.79,1.21,1.36,0.53,1.44,0.43,2.28,0.71,0.15,0.43,7.77,0.43,7.28,8.34,1.19,1.34,0.51,7.97,1.43,7.57,8.21,5.36,0.44,0.0,7.77,4.86,8.67,8.66,7.57,0.01,7.13,5.29,0.01,0.21,5.35,1.74,2.78,8.44
1.91,1.68,5.5,2.73,0.83,0.46,0.46,5.31,4.7,2.22,2.78,0.38,2.23,3.34,1.62,5.98,3.44,3.12,0.82,2.55,3.66,1.35,1.26,0.01,2.78,0.02,3.66,3.7,3.05,0.02,2.46,1.07,0.81,1.44,1.11,0.51,0.02,3.52
5.97,1.75,1.63,0.0,0.07,0.61,1.7,1.19,0.13,0.21,7.56,0.09,6.84,8.1,1.65,1.48,0.04,8.03,0.14,6.8,6.68,3.9,0.08,0.02,6.54,3.94,7.36,7.44,6.15,0.0,5.76,3.79,0.19,0.02,3.88,3.37,3.32,6.91
3.81,1.96,3.11,1.02,0.06,0.1,1.73,3.04,2.16,1.62,5.31,0.33,4.61,5.86,1.89,3.67,1.18,5.76,0.1,4.67,4.88,1.96,0.93,0.0,5.01,1.73,5.48,5.57,4.27,0.04,3.86,1.9,0.62,1.02,1.96,1.95,1.55,5.12
0.4,4.13,7.54,3.46,0.01,0.13,0.13,7.46,6.59,1.5,1.46,1.44,0.62,1.81,4.08,8.06,4.29,1.91,0.13,0.25,1.19,0.11,2.83,0.02,1.46,0.01,1.25,1.24,0.64,0.13,0.06,0.02,0.85,0.08,0.15,2.35,0.16,1.04
0.19,4.72,8.21,4.11,0.07,0.51,0.02,8.12,7.27,1.1,1.13,1.1,0.18,1.25,4.66,8.74,4.73,1.48,0.51,0.07,0.62,0.04,3.33,0.02,1.13,0.02,0.63,0.66,0.06,0.51,0.25,0.02,0.88,0.03,0.75,2.6,0.07,0.48
7.02,0.9,1.05,0.75,1.72,0.42,2.07,0.42,0.15,0.53,8.05,0.42,7.54,8.61,0.89,1.04,0.73,8.26,1.71,7.82,8.41,5.54,0.2,0.01,8.05,5.07,8.91,8.9,7.77,0.12,7.35,5.47,0.12,0.27,5.53,2.04,3.05,8.66
5.97,3.82,3.8,0.79,0.02,0.86,2.7,2.89,1.23,0.62,7.77,0.14,6.97,8.26,4.12,3.61,0.76,8.28,0.02,5.87,5.74,2.75,0.39,0.01,5.24,4.36,6.52,6.55,5.43,0.01,5.04,2.66,0.92,0.81,2.76,5.57,2.22,5.96
